a0,a1,a2,a3,a4,a5,a6
137.05966,110.1328,69.634445,47.8353,48.48115,176.70769,170.05228
138.62555,109.48577,67.2853,47.21856,47.82787,176.94609,170.83452
130.62627,117.32436,76.21383,49.50169,45.56307,175.8858,172.35754
127.29163,120.11212,74.17013,50.37085,44.228916,175.60915,172.64528
134.18137,107.05766,73.01233,40.775406,41.455208,174.31137,172.5178
128.84935,114.22593,72.40473,40.7266,40.970154,177.0531,173.75584
130.3362,111.387215,74.475624,38.680508,40.76241,177.69572,168.70322
127.452255,114.87349,70.21923,41.743313,41.77004,174.10873,169.7348
126.63785,115.79582,68.86342,41.986637,42.247875,175.78429,173.7903
124.01626,119.107704,71.14517,43.511524,42.812046,175.59247,175.03152
129.1401,113.02133,67.29198,40.016937,40.115196,174.44856,175.30727
129.55702,111.99654,72.2231,39.98337,41.04473,175.515,171.6443
122.6677,118.060684,74.64861,45.78029,42.77764,175.61005,174.84712
122.974174,117.07949,68.52372,45.419952,42.3677,171.86002,176.27788
124.585335,114.34016,67.8933,41.32268,41.429813,174.84032,174.70663
124.92615,109.155106,73.26304,42.59335,39.974052,173.26797,173.00865
126.14591,119.376945,53.337673,39.20539,36.708508,165.47737,174.58577
128.49846,118.1171,62.095768,38.591824,36.724007,169.64299,176.31299
128.19717,126.803246,78.99127,43.769737,33.47107,171.07953,175.27206
126.18189,127.170975,83.56911,43.360474,34.26427,174.15556,174.80539
148.28392,73.622185,68.89009,47.31259,31.77104,64.46884,177.32607
148.18764,77.5558,77.96382,49.235477,32.881565,105.063644,176.55621
130.75648,129.88974,81.818825,45.967728,32.01201,166.86485,169.9886
130.31131,129.6547,82.87239,45.66993,32.194572,167.95473,169.84444
125.07549,123.08508,65.66054,46.619076,41.657185,159.48483,175.23485
120.234665,126.54116,62.84133,49.48526,44.432304,159.51866,174.4656
131.78876,106.27099,56.391922,50.540703,42.66861,143.55876,164.3486
